,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Scores,RFM_Scores_Levels
17940.0,49.0,10,4106.4400000000005,3,4,4,11.0,Level 2-Loyal Customers
17686.0,7.0,7,5739.46,4,4,4,12.0,Level 5-Lost Customers
14431.0,302.0,1,470.36,1,1,2,4.0,0.0
15809.0,36.0,5,515.77,3,3,2,8.0,Level 3-Big Spenders
14465.0,246.0,3,1058.6200000000001,1,3,3,7.0,Level 4-Almost Lost
18093.0,93.0,4,2106.52,2,3,4,9.0,Level 1-Best Customers
16027.0,91.0,6,934.62,2,4,3,9.0,Level 1-Best Customers
12857.0,210.0,2,1106.4,1,2,3,6.0,0.0
18230.0,9.0,7,2810.2000000000003,4,4,4,12.0,Level 5-Lost Customers
16425.0,302.0,1,302.7,1,1,2,4.0,0.0
16842.0,100.0,3,1264.19,2,3,3,8.0,Level 3-Big Spenders
15796.0,1.0,8,2711.56,4,4,4,12.0,Level 5-Lost Customers
14555.0,57.0,2,324.14,2,2,2,6.0,0.0
15114.0,30.0,10,2760.56,3,4,4,11.0,Level 2-Loyal Customers
15133.0,127.0,3,982.42,2,3,3,8.0,Level 3-Big Spenders
17705.0,3.0,9,1823.52,4,4,4,12.0,Level 5-Lost Customers
12897.0,204.0,2,216.5,1,2,1,4.0,0.0
17512.0,28.0,10,2924.9900000000002,3,4,4,11.0,Level 2-Loyal Customers
15550.0,4.0,4,575.63,4,3,2,9.0,Level 1-Best Customers
18159.0,301.0,1,530.15,1,1,2,4.0,0.0
13875.0,53.0,5,1786.79,2,3,4,9.0,Level 1-Best Customers
15406.0,31.0,2,510.71000000000004,3,2,2,7.0,Level 4-Almost Lost
17282.0,130.0,3,1703.41,2,3,4,9.0,Level 1-Best Customers
16434.0,29.0,7,1522.25,3,4,3,10.0,Level 6-Lost Cheap Customers
17050.0,96.0,6,3228.84,2,4,4,10.0,Level 6-Lost Cheap Customers
13171.0,21.0,3,468.41,3,3,2,8.0,Level 3-Big Spenders
17472.0,191.0,3,710.29,1,3,3,7.0,Level 4-Almost Lost
17255.0,40.0,2,298.41,3,2,1,6.0,0.0
16084.0,299.0,1,436.18,1,1,2,4.0,0.0
17667.0,66.0,5,2055.51,2,3,4,9.0,Level 1-Best Customers
14631.0,50.0,3,1006.98,3,3,3,9.0,Level 1-Best Customers
13381.0,31.0,6,3639.31,3,4,4,11.0,Level 2-Loyal Customers
15236.0,298.0,1,321.05,1,1,2,4.0,0.0
13475.0,191.0,4,1431.78,1,3,3,7.0,Level 4-Almost Lost
13717.0,32.0,6,1445.01,3,4,3,10.0,Level 6-Lost Cheap Customers
13157.0,49.0,4,1741.22,3,3,4,10.0,Level 6-Lost Cheap Customers
14644.0,67.0,2,830.76,2,2,3,7.0,Level 4-Almost Lost
12993.0,23.0,4,414.76,3,3,2,8.0,Level 3-Big Spenders
17571.0,50.0,4,1498.51,3,3,3,9.0,Level 1-Best Customers
16979.0,3.0,6,1852.0,4,4,4,12.0,Level 5-Lost Customers
16738.0,297.0,1,3.75,1,1,1,3.0,0.0
15122.0,114.0,3,1633.78,2,3,4,9.0,Level 1-Best Customers
17612.0,53.0,6,2048.45,2,4,4,10.0,Level 6-Lost Cheap Customers
17348.0,14.0,5,1159.52,4,3,3,10.0,Level 6-Lost Cheap Customers
13893.0,297.0,1,821.1,1,1,3,5.0,0.0
14035.0,28.0,5,1428.02,3,3,3,9.0,Level 1-Best Customers
13623.0,30.0,5,747.78,3,3,3,9.0,Level 1-Best Customers
14346.0,120.0,2,1021.58,2,2,3,7.0,Level 4-Almost Lost
16431.0,213.0,3,642.81,1,3,2,6.0,0.0
16317.0,119.0,3,1341.65,2,3,3,8.0,Level 3-Big Spenders
16073.0,297.0,1,122.39999999999999,1,1,1,3.0,0.0
14477.0,19.0,4,1309.6,3,3,3,9.0,Level 1-Best Customers
14760.0,297.0,1,89.2,1,1,1,3.0,0.0
14897.0,7.0,4,1366.38,4,3,3,10.0,Level 6-Lost Cheap Customers
15810.0,78.0,4,1391.98,2,3,3,8.0,Level 3-Big Spenders
16509.0,296.0,1,363.7,1,1,2,4.0,0.0
14386.0,296.0,1,142.4,1,1,1,3.0,0.0
14530.0,25.0,6,2925.91,3,4,4,11.0,Level 2-Loyal Customers
15670.0,296.0,1,173.05,1,1,1,3.0,0.0
16126.0,29.0,4,6287.77,3,3,4,10.0,Level 6-Lost Cheap Customers
14609.0,72.0,4,601.56,2,3,2,7.0,Level 4-Almost Lost
13414.0,133.0,3,1390.5,2,3,3,8.0,Level 3-Big Spenders
12823.0,74.0,5,1759.5,2,3,4,9.0,Level 1-Best Customers
14944.0,29.0,12,5900.25,3,4,4,11.0,Level 2-Loyal Customers
16494.0,296.0,1,826.53,1,1,3,5.0,0.0
14959.0,64.0,4,695.42,2,3,3,8.0,Level 3-Big Spenders
16148.0,296.0,1,76.32000000000001,1,1,1,3.0,0.0
17422.0,16.0,6,1979.37,4,4,4,12.0,Level 5-Lost Customers
17175.0,44.0,4,1443.69,3,3,3,9.0,Level 1-Best Customers
18257.0,39.0,8,2337.63,3,4,4,11.0,Level 2-Loyal Customers
13018.0,16.0,28,7277.7,4,4,4,12.0,Level 5-Lost Customers
13718.0,246.0,2,306.55,1,2,2,5.0,0.0
15382.0,14.0,6,5955.71,4,4,4,12.0,Level 5-Lost Customers
14754.0,44.0,2,638.05,3,2,2,7.0,Level 4-Almost Lost
13151.0,295.0,1,1257.8700000000001,1,1,3,5.0,0.0
13085.0,157.0,2,416.08000000000004,1,2,2,5.0,0.0
15903.0,9.0,7,5126.76,4,4,4,12.0,Level 5-Lost Customers
15785.0,32.0,5,2328.9700000000003,3,3,4,10.0,Level 6-Lost Cheap Customers
18138.0,295.0,1,152.65,1,1,1,3.0,0.0
14379.0,44.0,2,348.1,3,2,2,7.0,Level 4-Almost Lost
14211.0,53.0,9,2241.1,2,4,4,10.0,Level 6-Lost Cheap Customers
14371.0,295.0,1,100.5,1,1,1,3.0,0.0
13425.0,108.0,3,1624.21,2,3,4,9.0,Level 1-Best Customers
12852.0,294.0,1,311.55,1,1,2,4.0,0.0
15228.0,66.0,4,3386.71,2,3,4,9.0,Level 1-Best Customers
13012.0,9.0,8,1661.8400000000001,4,4,4,12.0,Level 5-Lost Customers
16182.0,72.0,4,6617.65,2,3,4,9.0,Level 1-Best Customers
13489.0,105.0,4,449.52,2,3,2,7.0,Level 4-Almost Lost
13904.0,37.0,2,332.64,3,2,2,7.0,Level 4-Almost Lost
15755.0,10.0,6,2364.25,4,4,4,12.0,Level 5-Lost Customers
13932.0,294.0,1,307.4,1,1,2,4.0,0.0
13799.0,116.0,2,688.86,2,2,3,7.0,Level 4-Almost Lost
13951.0,176.0,3,674.45,1,3,3,7.0,Level 4-Almost Lost
16765.0,294.0,1,34.0,1,1,1,3.0,0.0
16566.0,15.0,5,614.66,4,3,2,9.0,Level 1-Best Customers
12891.0,185.0,3,331.0,1,3,2,6.0,0.0
16466.0,33.0,7,1603.46,3,4,4,11.0,Level 2-Loyal Customers
16115.0,9.0,8,1667.97,4,4,4,12.0,Level 5-Lost Customers
14162.0,173.0,2,289.36,1,2,1,4.0,0.0
13301.0,103.0,4,618.09,2,3,2,7.0,Level 4-Almost Lost
14803.0,162.0,3,845.55,1,3,3,7.0,Level 4-Almost Lost
13744.0,95.0,2,1156.36,2,2,3,7.0,Level 4-Almost Lost
12988.0,292.0,1,535.32,1,1,2,4.0,0.0
17323.0,15.0,7,921.07,4,4,3,11.0,Level 2-Loyal Customers
18094.0,81.0,7,3017.3,2,4,4,10.0,Level 6-Lost Cheap Customers
15129.0,50.0,11,3447.4,3,4,4,11.0,Level 2-Loyal Customers
17361.0,49.0,3,488.2,3,3,2,8.0,Level 3-Big Spenders
18155.0,75.0,3,371.62,2,3,2,7.0,Level 4-Almost Lost
15321.0,70.0,3,2748.31,2,3,4,9.0,Level 1-Best Customers
13477.0,37.0,6,1454.58,3,4,3,10.0,Level 6-Lost Cheap Customers
15065.0,37.0,4,3158.13,3,3,4,10.0,Level 6-Lost Cheap Customers
16980.0,255.0,2,1078.96,1,2,3,6.0,0.0
15146.0,164.0,2,1327.16,1,2,3,6.0,0.0
13410.0,24.0,5,1003.06,3,3,3,9.0,Level 1-Best Customers
13044.0,291.0,1,560.47,1,1,2,4.0,0.0
16441.0,67.0,2,381.2,2,2,2,6.0,0.0
16014.0,37.0,3,662.38,3,3,3,9.0,Level 1-Best Customers
14520.0,1.0,2,270.6,4,2,1,7.0,Level 4-Almost Lost
18087.0,98.0,2,4055.7199999999993,2,2,4,8.0,Level 3-Big Spenders
17994.0,121.0,4,678.49,2,3,3,8.0,Level 3-Big Spenders
13038.0,80.0,3,908.46,2,3,3,8.0,Level 3-Big Spenders
17002.0,85.0,3,1493.73,2,3,3,8.0,Level 3-Big Spenders
15722.0,35.0,5,2222.56,3,3,4,10.0,Level 6-Lost Cheap Customers
16349.0,290.0,1,53.5,1,1,1,3.0,0.0
16913.0,290.0,1,113.44,1,1,1,3.0,0.0
17442.0,36.0,6,2248.56,3,4,4,11.0,Level 2-Loyal Customers
14895.0,7.0,20,11138.710000000001,4,4,4,12.0,Level 5-Lost Customers
18114.0,290.0,1,220.1,1,1,1,3.0,0.0
15303.0,290.0,1,574.02,1,1,2,4.0,0.0
12845.0,267.0,4,354.09,1,3,2,6.0,0.0
18188.0,15.0,3,2001.04,4,3,4,11.0,Level 2-Loyal Customers
16045.0,119.0,4,1340.7,2,3,3,8.0,Level 3-Big Spenders
16573.0,84.0,2,663.61,2,2,3,7.0,Level 4-Almost Lost
13421.0,40.0,2,1851.08,3,2,4,9.0,Level 1-Best Customers
18196.0,95.0,2,689.13,2,2,3,7.0,Level 4-Almost Lost
13285.0,23.0,4,2709.12,3,3,4,10.0,Level 6-Lost Cheap Customers
13184.0,14.0,10,1701.29,4,4,4,12.0,Level 5-Lost Customers
18151.0,134.0,2,653.35,2,2,3,7.0,Level 4-Almost Lost
13804.0,30.0,7,2635.79,3,4,4,11.0,Level 2-Loyal Customers
17499.0,289.0,1,622.88,1,1,2,4.0,0.0
15397.0,289.0,1,94.0,1,1,1,3.0,0.0
14276.0,98.0,3,1119.74,2,3,3,8.0,Level 3-Big Spenders
13453.0,165.0,2,356.97999999999996,1,2,2,5.0,0.0
18172.0,14.0,20,7561.68,4,4,4,12.0,Level 5-Lost Customers
16394.0,56.0,5,1555.34,2,3,3,8.0,Level 3-Big Spenders
17711.0,10.0,2,385.1,4,2,2,8.0,Level 3-Big Spenders
13865.0,58.0,4,501.56,2,3,2,7.0,Level 4-Almost Lost
16940.0,52.0,3,3049.88,2,3,4,9.0,Level 1-Best Customers
14289.0,8.0,6,911.26,4,4,3,11.0,Level 2-Loyal Customers
16208.0,44.0,2,664.26,3,2,3,8.0,Level 3-Big Spenders
17063.0,21.0,7,1461.14,3,4,3,10.0,Level 6-Lost Cheap Customers
13149.0,14.0,4,1676.06,4,3,4,11.0,Level 2-Loyal Customers
18068.0,289.0,1,101.69999999999999,1,1,1,3.0,0.0
15932.0,4.0,8,2495.87,4,4,4,12.0,Level 5-Lost Customers
16692.0,256.0,2,1276.0,1,2,3,6.0,0.0
17171.0,289.0,1,224.91,1,1,1,3.0,0.0
18231.0,192.0,5,2083.27,1,3,4,8.0,Level 3-Big Spenders
14004.0,43.0,7,4582.64,3,4,4,11.0,Level 2-Loyal Customers
17139.0,15.0,12,10668.47,4,4,4,12.0,Level 5-Lost Customers
14513.0,100.0,3,455.59000000000003,2,3,2,7.0,Level 4-Almost Lost
15974.0,39.0,7,3442.15,3,4,4,11.0,Level 2-Loyal Customers
17830.0,1.0,3,398.7,4,3,2,9.0,Level 1-Best Customers
14231.0,183.0,3,925.71,1,3,3,7.0,Level 4-Almost Lost
17867.0,30.0,6,1197.1000000000001,3,4,3,10.0,Level 6-Lost Cheap Customers
14880.0,77.0,3,706.19,2,3,3,8.0,Level 3-Big Spenders
13118.0,19.0,5,1197.81,3,3,3,9.0,Level 1-Best Customers
15121.0,50.0,2,457.72,3,2,2,7.0,Level 4-Almost Lost
17117.0,288.0,1,116.19999999999999,1,1,1,3.0,0.0
12945.0,288.0,1,462.95,1,1,2,4.0,0.0
18056.0,288.0,1,363.65,1,1,2,4.0,0.0
16072.0,288.0,1,584.3199999999999,1,1,2,4.0,0.0
16838.0,197.0,2,588.85,1,2,2,5.0,0.0
15543.0,288.0,1,127.86,1,1,1,3.0,0.0
13751.0,288.0,1,296.25,1,1,1,3.0,0.0
15847.0,38.0,2,389.27,3,2,2,7.0,Level 4-Almost Lost
13851.0,95.0,3,2651.46,2,3,4,9.0,Level 1-Best Customers
13345.0,287.0,1,389.5,1,1,2,4.0,0.0
13870.0,2.0,8,2770.94,4,4,4,12.0,Level 5-Lost Customers
17034.0,16.0,3,745.52,4,3,3,10.0,Level 6-Lost Cheap Customers
16592.0,4.0,16,4113.68,4,4,4,12.0,Level 5-Lost Customers
15712.0,9.0,5,1072.3600000000001,4,3,3,10.0,Level 6-Lost Cheap Customers
13362.0,9.0,4,3090.7400000000002,4,3,4,11.0,Level 2-Loyal Customers
14470.0,11.0,2,461.19,4,2,2,8.0,Level 3-Big Spenders
17388.0,77.0,4,1259.56,2,3,3,8.0,Level 3-Big Spenders
16841.0,36.0,6,1869.82,3,4,4,11.0,Level 2-Loyal Customers
13753.0,287.0,1,741.26,1,1,3,5.0,0.0
13666.0,60.0,3,84.65,2,3,1,6.0,0.0
14481.0,164.0,2,636.51,1,2,2,5.0,0.0
13792.0,66.0,2,195.55,2,2,1,5.0,0.0
17663.0,25.0,7,1802.91,3,4,4,11.0,Level 2-Loyal Customers
13973.0,287.0,1,264.7,1,1,1,3.0,0.0
15990.0,44.0,2,792.11,3,2,3,8.0,Level 3-Big Spenders
13684.0,285.0,1,67.23,1,1,1,3.0,0.0
13261.0,268.0,2,944.1,1,2,3,6.0,0.0
16598.0,285.0,1,145.04999999999998,1,1,1,3.0,0.0
14147.0,78.0,2,483.4,2,2,2,6.0,0.0
15951.0,8.0,2,708.22,4,2,3,9.0,Level 1-Best Customers
13971.0,18.0,8,2758.26,3,4,4,11.0,Level 2-Loyal Customers
17516.0,15.0,5,768.08,4,3,3,10.0,Level 6-Lost Cheap Customers
13630.0,5.0,7,2031.78,4,4,4,12.0,Level 5-Lost Customers
14157.0,19.0,2,432.88,3,2,2,7.0,Level 4-Almost Lost
13636.0,36.0,5,949.12,3,3,3,9.0,Level 1-Best Customers
13610.0,12.0,7,1131.88,4,4,3,11.0,Level 2-Loyal Customers
14745.0,112.0,5,1220.26,2,3,3,8.0,Level 3-Big Spenders
14036.0,284.0,1,626.65,1,1,2,4.0,0.0
16057.0,16.0,7,2263.12,4,4,4,12.0,Level 5-Lost Customers
16992.0,10.0,5,1614.31,4,3,4,11.0,Level 2-Loyal Customers
15724.0,201.0,2,218.25,1,2,1,4.0,0.0
13675.0,151.0,2,486.82000000000005,1,2,2,5.0,0.0
14227.0,26.0,10,3350.96,3,4,4,11.0,Level 2-Loyal Customers
16668.0,15.0,6,306.71999999999997,4,4,2,10.0,Level 6-Lost Cheap Customers
16667.0,68.0,2,570.13,2,2,2,6.0,0.0
13509.0,8.0,7,979.72,4,4,3,11.0,Level 2-Loyal Customers
15874.0,63.0,7,4405.88,2,4,4,10.0,Level 6-Lost Cheap Customers
16187.0,31.0,15,6911.4400000000005,3,4,4,11.0,Level 2-Loyal Customers
16339.0,284.0,1,109.95,1,1,1,3.0,0.0
14046.0,284.0,1,154.99,1,1,1,3.0,0.0
13292.0,38.0,2,578.9399999999999,3,2,2,7.0,Level 4-Almost Lost
16427.0,263.0,2,241.06,1,2,1,4.0,0.0
14056.0,1.0,23,8214.65,4,4,4,12.0,Level 5-Lost Customers
15656.0,45.0,4,748.5,3,3,3,9.0,Level 1-Best Customers
16518.0,61.0,2,484.32,2,2,2,6.0,0.0
17165.0,284.0,1,158.68,1,1,1,3.0,0.0
17462.0,60.0,2,675.69,2,2,3,7.0,Level 4-Almost Lost
14620.0,205.0,2,412.78000000000003,1,2,2,5.0,0.0
14740.0,197.0,3,1448.21,1,3,3,7.0,Level 4-Almost Lost
16462.0,73.0,3,136.0,2,3,1,6.0,0.0
16078.0,283.0,1,79.2,1,1,1,3.0,0.0
16915.0,9.0,6,621.6800000000001,4,4,2,10.0,Level 6-Lost Cheap Customers
15676.0,18.0,3,3435.76,3,3,4,10.0,Level 6-Lost Cheap Customers
15709.0,283.0,1,133.25,1,1,1,3.0,0.0
15241.0,66.0,8,1756.44,2,4,4,10.0,Level 6-Lost Cheap Customers
12933.0,24.0,3,607.53,3,3,2,8.0,Level 3-Big Spenders
15092.0,215.0,2,457.81,1,2,2,5.0,0.0
15319.0,283.0,1,204.5,1,1,1,3.0,0.0
16212.0,19.0,2,690.34,3,2,3,8.0,Level 3-Big Spenders
15257.0,283.0,1,317.15,1,1,2,4.0,0.0
14656.0,169.0,2,291.05,1,2,1,4.0,0.0
13884.0,7.0,5,787.6,4,3,3,10.0,Level 6-Lost Cheap Customers
14676.0,31.0,6,2548.2400000000002,3,4,4,11.0,Level 2-Loyal Customers
13166.0,283.0,1,417.2,1,1,2,4.0,0.0
16389.0,53.0,4,1382.07,2,3,3,8.0,Level 3-Big Spenders
14292.0,7.0,9,4871.93,4,4,4,12.0,Level 5-Lost Customers
15416.0,64.0,4,3984.32,2,3,4,9.0,Level 1-Best Customers
15733.0,282.0,1,162.3,1,1,1,3.0,0.0
16678.0,2.0,12,3109.99,4,4,4,12.0,Level 5-Lost Customers
12834.0,282.0,1,312.38,1,1,2,4.0,0.0
13722.0,131.0,3,2375.41,2,3,4,9.0,Level 1-Best Customers
15067.0,78.0,3,1744.76,2,3,4,9.0,Level 1-Best Customers
16128.0,17.0,5,1880.22,4,3,4,11.0,Level 2-Loyal Customers
17770.0,198.0,5,1143.27,1,3,3,7.0,Level 4-Almost Lost
15622.0,43.0,9,3709.56,3,4,4,11.0,Level 2-Loyal Customers
14473.0,74.0,2,234.34000000000003,2,2,1,5.0,0.0
15104.0,196.0,2,1027.44,1,2,3,6.0,0.0
15643.0,191.0,3,664.0,1,3,3,7.0,Level 4-Almost Lost
16792.0,282.0,2,110.38000000000001,1,2,1,4.0,0.0
15031.0,4.0,4,668.14,4,3,3,10.0,Level 6-Lost Cheap Customers
15636.0,89.0,2,724.76,2,2,3,7.0,Level 4-Almost Lost
12873.0,282.0,1,374.0,1,1,2,4.0,0.0
17923.0,282.0,1,207.50000000000003,1,1,1,3.0,0.0
16217.0,235.0,2,304.25,1,2,2,5.0,0.0
17738.0,19.0,4,1879.05,3,3,4,10.0,Level 6-Lost Cheap Customers
17426.0,8.0,6,5037.26,4,4,4,12.0,Level 5-Lost Customers
16957.0,239.0,2,416.64,1,2,2,5.0,0.0
16571.0,26.0,3,1421.69,3,3,3,9.0,Level 1-Best Customers
14483.0,281.0,1,137.1,1,1,1,3.0,0.0
15087.0,281.0,1,306.94,1,1,2,4.0,0.0
16709.0,84.0,5,3029.87,2,3,4,9.0,Level 1-Best Customers
17856.0,1.0,4,1418.03,4,3,3,10.0,Level 6-Lost Cheap Customers
15053.0,4.0,3,697.79,4,3,3,10.0,Level 6-Lost Cheap Customers
18218.0,211.0,2,662.08,1,2,3,6.0,0.0
16159.0,281.0,1,348.2,1,1,2,4.0,0.0
17995.0,281.0,1,76.1,1,1,1,3.0,0.0
17374.0,218.0,2,495.77,1,2,2,5.0,0.0
17789.0,281.0,1,225.9,1,1,1,3.0,0.0
17416.0,29.0,7,6893.42,3,4,4,11.0,Level 2-Loyal Customers
17652.0,25.0,12,4867.72,3,4,4,11.0,Level 2-Loyal Customers
13476.0,178.0,2,1238.47,1,2,3,6.0,0.0
17700.0,16.0,4,2534.64,4,3,4,11.0,Level 2-Loyal Customers
15393.0,16.0,2,231.86,4,2,1,7.0,Level 4-Almost Lost
13014.0,10.0,10,3466.2799999999997,4,4,4,12.0,Level 5-Lost Customers
13931.0,95.0,2,1237.53,2,2,3,7.0,Level 4-Almost Lost
13382.0,280.0,1,222.99,1,1,1,3.0,0.0
15220.0,51.0,6,1778.96,2,4,4,10.0,Level 6-Lost Cheap Customers
14570.0,280.0,2,218.06,1,2,1,4.0,0.0
14447.0,18.0,5,1163.23,3,3,3,9.0,Level 1-Best Customers
13557.0,28.0,2,584.06,3,2,2,7.0,Level 4-Almost Lost
16449.0,197.0,2,707.69,1,2,3,6.0,0.0
17325.0,280.0,1,96.8,1,1,1,3.0,0.0
14995.0,38.0,2,233.23000000000002,3,2,1,6.0,0.0
16414.0,21.0,2,126.25,3,2,1,6.0,0.0
15681.0,25.0,5,1426.16,3,3,3,9.0,Level 1-Best Customers
14670.0,280.0,2,411.53,1,2,2,5.0,0.0
15675.0,81.0,3,323.69,2,3,2,7.0,Level 4-Almost Lost
17535.0,280.0,1,164.4,1,1,1,3.0,0.0
15400.0,92.0,5,716.2,2,3,3,8.0,Level 3-Big Spenders
14903.0,21.0,5,2810.63,3,3,4,10.0,Level 6-Lost Cheap Customers
14499.0,26.0,3,815.32,3,3,3,9.0,Level 1-Best Customers
18211.0,25.0,5,600.07,3,3,2,8.0,Level 3-Big Spenders
14504.0,47.0,4,673.26,3,3,3,9.0,Level 1-Best Customers
15572.0,4.0,7,2552.86,4,4,4,12.0,Level 5-Lost Customers
17107.0,33.0,6,10815.43,3,4,4,11.0,Level 2-Loyal Customers
14247.0,278.0,1,136.76999999999998,1,1,1,3.0,0.0
15554.0,277.0,1,217.2,1,1,1,3.0,0.0
14915.0,91.0,2,307.48,2,2,2,6.0,0.0
16136.0,59.0,3,709.38,2,3,3,8.0,Level 3-Big Spenders
18280.0,277.0,1,180.60000000000002,1,1,1,3.0,0.0
13344.0,67.0,3,2543.72,2,3,4,9.0,Level 1-Best Customers
16621.0,51.0,4,813.48,2,3,3,8.0,Level 3-Big Spenders
16225.0,44.0,5,1096.32,3,3,3,9.0,Level 1-Best Customers
14214.0,30.0,5,1004.38,3,3,3,9.0,Level 1-Best Customers
14012.0,277.0,1,328.8,1,1,2,4.0,0.0
16356.0,197.0,3,211.77,1,3,1,5.0,0.0
17654.0,277.0,1,117.55,1,1,1,3.0,0.0
15026.0,80.0,3,469.0,2,3,2,7.0,Level 4-Almost Lost
16517.0,277.0,1,162.7,1,1,1,3.0,0.0
14817.0,200.0,2,1110.34,1,2,3,6.0,0.0
17092.0,50.0,4,1777.78,3,3,4,10.0,Level 6-Lost Cheap Customers
16242.0,8.0,7,3603.21,4,4,4,12.0,Level 5-Lost Customers
15869.0,277.0,2,149.64,1,2,1,4.0,0.0
17817.0,4.0,3,387.68,4,3,2,9.0,Level 1-Best Customers
15834.0,70.0,4,2233.75,2,3,4,9.0,Level 1-Best Customers
15234.0,276.0,1,197.0,1,1,1,3.0,0.0
15764.0,88.0,6,3279.97,2,4,4,10.0,Level 6-Lost Cheap Customers
15806.0,46.0,3,784.58,3,3,3,9.0,Level 1-Best Customers
15819.0,49.0,4,1905.45,3,3,4,10.0,Level 6-Lost Cheap Customers
14586.0,276.0,1,237.36,1,1,1,3.0,0.0
15944.0,276.0,1,325.1,1,1,2,4.0,0.0
13340.0,45.0,7,10736.48,3,4,4,11.0,Level 2-Loyal Customers
16917.0,276.0,1,391.52,1,1,2,4.0,0.0
14407.0,107.0,6,2157.73,2,4,4,10.0,Level 6-Lost Cheap Customers
13908.0,79.0,4,2369.55,2,3,4,9.0,Level 1-Best Customers
13975.0,31.0,6,2526.28,3,4,4,11.0,Level 2-Loyal Customers
14730.0,1.0,8,2005.06,4,4,4,12.0,Level 5-Lost Customers
14367.0,8.0,16,9261.52,4,4,4,12.0,Level 5-Lost Customers
13373.0,60.0,3,3312.25,2,3,4,9.0,Level 1-Best Customers
16712.0,9.0,11,3645.43,4,4,4,12.0,Level 5-Lost Customers
17639.0,276.0,1,108.5,1,1,1,3.0,0.0
16426.0,2.0,10,1908.25,4,4,4,12.0,Level 5-Lost Customers
16495.0,3.0,3,684.41,4,3,3,10.0,Level 6-Lost Cheap Customers
14336.0,16.0,4,1614.91,4,3,4,11.0,Level 2-Loyal Customers
14507.0,23.0,6,1383.18,3,4,3,10.0,Level 6-Lost Cheap Customers
17049.0,2.0,9,5659.9800000000005,4,4,4,12.0,Level 5-Lost Customers
15206.0,10.0,4,420.29999999999995,4,3,2,9.0,Level 1-Best Customers
14013.0,110.0,3,473.02,2,3,2,7.0,Level 4-Almost Lost
14645.0,156.0,2,597.09,1,2,2,5.0,0.0
15071.0,93.0,2,982.07,2,2,3,7.0,Level 4-Almost Lost
14112.0,22.0,7,2915.15,3,4,4,11.0,Level 2-Loyal Customers
13026.0,1.0,5,975.36,4,3,3,10.0,Level 6-Lost Cheap Customers
12881.0,275.0,1,298.0,1,1,1,3.0,0.0
17864.0,12.0,3,597.5,4,3,2,9.0,Level 1-Best Customers
17138.0,275.0,1,380.5,1,1,2,4.0,0.0
16572.0,127.0,3,1009.6,2,3,3,8.0,Level 3-Big Spenders
14165.0,275.0,1,122.53999999999999,1,1,1,3.0,0.0
15367.0,57.0,4,1877.59,2,3,4,9.0,Level 1-Best Customers
14291.0,1.0,11,3883.25,4,4,4,12.0,Level 5-Lost Customers
15632.0,15.0,8,3285.31,4,4,4,12.0,Level 5-Lost Customers
14297.0,17.0,4,1305.33,4,3,3,10.0,Level 6-Lost Cheap Customers
13899.0,16.0,2,388.52,4,2,2,8.0,Level 3-Big Spenders
16471.0,274.0,1,223.95000000000002,1,1,1,3.0,0.0
18183.0,227.0,2,632.07,1,2,2,5.0,0.0
14603.0,274.0,1,660.0,1,1,3,5.0,0.0
18173.0,86.0,4,2106.84,2,3,4,9.0,Level 1-Best Customers
14854.0,78.0,7,2759.83,2,4,4,10.0,Level 6-Lost Cheap Customers
16625.0,274.0,1,333.08,1,1,2,4.0,0.0
14064.0,29.0,5,1353.74,3,3,3,9.0,Level 1-Best Customers
15308.0,274.0,1,310.47,1,1,2,4.0,0.0
18086.0,274.0,1,101.34,1,1,1,3.0,0.0
14350.0,274.0,1,282.93,1,1,1,3.0,0.0
16080.0,81.0,2,217.16,2,2,1,5.0,0.0
14727.0,274.0,1,268.58,1,1,1,3.0,0.0
16778.0,74.0,2,245.94,2,2,1,5.0,0.0
14077.0,40.0,5,499.41999999999996,3,3,2,8.0,Level 3-Big Spenders
16808.0,99.0,2,288.42,2,2,1,5.0,0.0
16475.0,88.0,4,544.3,2,3,2,7.0,Level 4-Almost Lost
13265.0,53.0,5,2107.66,2,3,4,9.0,Level 1-Best Customers
15049.0,273.0,1,121.17000000000002,1,1,1,3.0,0.0
18149.0,50.0,3,612.0799999999999,3,3,2,8.0,Level 3-Big Spenders
13654.0,43.0,6,2707.33,3,4,4,11.0,Level 2-Loyal Customers
16652.0,58.0,7,6773.97,2,4,4,10.0,Level 6-Lost Cheap Customers
16766.0,273.0,2,1145.6,1,2,3,6.0,0.0
16801.0,163.0,4,1619.73,1,3,4,8.0,Level 3-Big Spenders
17164.0,32.0,7,2467.35,3,4,4,11.0,Level 2-Loyal Customers
13226.0,273.0,1,108.21000000000001,1,1,1,3.0,0.0
13043.0,273.0,1,516.42,1,1,2,4.0,0.0
14352.0,157.0,4,1078.96,1,3,3,7.0,Level 4-Almost Lost
17351.0,36.0,3,587.15,3,3,2,8.0,Level 3-Big Spenders
16768.0,47.0,3,478.09000000000003,3,3,2,8.0,Level 3-Big Spenders
16693.0,68.0,2,482.01,2,2,2,6.0,0.0
13956.0,5.0,5,1026.42,4,3,3,10.0,Level 6-Lost Cheap Customers
13708.0,271.0,1,296.88,1,1,1,3.0,0.0
15918.0,190.0,2,334.23,1,2,2,5.0,0.0
15671.0,18.0,7,2657.13,3,4,4,11.0,Level 2-Loyal Customers
